city_state,lat,lng
"Duncan,South Carolina",34.9342,-82.1443
"Cross Plains,Wisconsin",43.1145,-89.6479
"Quitman,Georgia",30.7849,-83.5603
"Calcutta,Ohio",40.684,-80.5621
"Hatillo,Puerto Rico",18.4811,-66.8221
"Fleetwood,Pennsylvania",40.4565,-75.8209
"Genesee,Colorado",39.6872,-105.2718
"Rock Valley,Iowa",43.2028,-96.2897
"Kimberly,Alabama",33.7758,-86.7964
"Cayuga Heights,New York",42.468,-76.4876
"Port Reading,New Jersey",40.5685,-74.2469
"Millstadt,Illinois",38.4579,-90.0834
"Monticello,Iowa",42.2298,-91.1861
"Midway North,Texas",26.1872,-98.0189
"Crittenden,Kentucky",38.7755,-84.6137
"Amite City,Louisiana",30.7323,-90.5133
"Capitol Heights,Maryland",38.8765,-76.9075
"Crandall,Texas",32.6233,-96.4525
"Burnham,Illinois",41.6375,-87.5447
"Mountain Home,North Carolina",35.3708,-82.5021
"St. Bernard,Ohio",39.1711,-84.4955
"Elkin,North Carolina",36.2621,-80.8443
"Ladonia,Alabama",32.4609,-85.0877
"County Center,Virginia",38.6917,-77.3507
"Scott AFB,Illinois",38.5412,-89.853
"Indian Head Park,Illinois",41.769,-87.8977
"Mary Esther,Florida",30.4127,-86.6588
"Great Notch,New Jersey",40.8705,-74.2084
"Riverside,Missouri",39.1703,-94.6306
"Chilton,Wisconsin",44.0293,-88.1625
"Lenwood,California",34.8861,-117.1078
"Pleasant Run Farm,Ohio",39.3016,-84.5493
"Southport,North Carolina",33.9411,-78.0205
"Pinch,West Virginia",38.4062,-81.481
"Ridgway,Pennsylvania",41.427,-78.7297
"Mullins,South Carolina",34.204,-79.2536
"Westover,West Virginia",39.6329,-79.9882
"Coquille,Oregon",43.1802,-124.1841
"Thorndale,Pennsylvania",39.9991,-75.7517
"Hawkinsville,Georgia",32.2965,-83.4815
"Riverwoods,Illinois",42.1723,-87.8951
"Broad Brook,Connecticut",41.9097,-72.5426
"Spurgeon,Tennessee",36.443,-82.4621
"Benson,North Carolina",35.386,-78.5437
"San Miguel,California",37.8867,-122.0368
"Kings Park,Virginia",38.8026,-77.2396
"Bosque Farms,New Mexico",34.8539,-106.7011
"South Haven,Michigan",42.4011,-86.2677
"Dakota Dunes,South Dakota",42.492,-96.487
"Haskell,Arkansas",34.5095,-92.6406
"Vidalia,Louisiana",31.5668,-91.4404
"Seven Lakes,North Carolina",35.2647,-79.5865
"Northlake,South Carolina",34.5691,-82.6838
"Campanilla,Puerto Rico",18.4225,-66.2391
"South Chicago Heights,Illinois",41.4831,-87.6369
"Taylor Creek,Ohio",39.2362,-84.6802
"Karns,Tennessee",35.9778,-84.1091
"Wintersville,Ohio",40.3791,-80.7095
"North El Monte,California",34.1029,-118.0239
"Rossville,Georgia",34.9747,-85.2898
"Castle Hills,Texas",29.5229,-98.5197
"Pecan Acres,Texas",32.9704,-97.4725
"Belleville,Michigan",42.2022,-83.4839
"St. Charles,Minnesota",43.9687,-92.0593
"Camdenton,Missouri",38.0121,-92.7499
"Clayton,Delaware",39.2849,-75.6366
"Metter,Georgia",32.3958,-82.0621
"Trappe,Pennsylvania",40.1991,-75.4754
"Smithville,Texas",30.0082,-97.152
"Magee,Mississippi",31.873,-89.734
"Brookville,Pennsylvania",41.1615,-79.0827
"Park Layne,Ohio",39.8881,-84.0394
"Coleman,Texas",31.8317,-99.4223
"Hazel Green,Alabama",34.9236,-86.5671
"Grant,Minnesota",45.0825,-92.909
"Spencer,Oklahoma",35.5108,-97.3715
"Stanley,North Carolina",35.3552,-81.0938
"Greendale,Indiana",39.1316,-84.851
"Sagamore,Massachusetts",41.7842,-70.5332
"South Russell,Ohio",41.4318,-81.3352
"Dumas,Arkansas",33.8834,-91.4857
"Meridian,Pennsylvania",40.8531,-79.9555
"Scandia,Minnesota",45.254,-92.8278
"Upland,Indiana",40.4639,-85.5008
"Oregon,Illinois",42.0132,-89.3354
"Mulberry,Florida",27.9058,-81.9873
"Clifton Knolls-Mill Creek,New York",42.8482,-73.8082
"Puhi,Hawaii",21.9622,-159.3917
"Dupo,Illinois",38.5146,-90.2168
"Coal Valley,Illinois",41.4416,-90.4462
"Dillon,Montana",45.218,-112.6345
"Ely,Nevada",39.265,-114.8708
"Trevose,Pennsylvania",40.1509,-74.982
"Del Mar,California",32.9635,-117.2624
"Bella Vista,California",40.6427,-122.246
"Mineral Ridge,Ohio",41.1385,-80.7672
"Laurel,Delaware",38.5691,-75.5689
"North Pembroke,Massachusetts",42.0989,-70.7823
"Waynesburg,Pennsylvania",39.8983,-80.1855
"Bayou Vista,Louisiana",29.6912,-91.2672
"Dell Rapids,South Dakota",43.8244,-96.7143
"Colorado City,Texas",32.3996,-100.8582
"Dorr,Michigan",42.727,-85.719
"Cedar Creek,Texas",30.0811,-97.518
"La Cienega,New Mexico",35.5794,-106.113
"Mitchell,Indiana",38.7369,-86.4755
"Carroll Valley,Pennsylvania",39.7499,-77.3805
"Algood,Tennessee",36.2,-85.4468
"Pine Manor,Florida",26.573,-81.8774
"Cozad,Nebraska",40.8613,-99.9863
"Woodson Terrace,Missouri",38.7286,-90.36
"Lancaster,Kentucky",37.6148,-84.5815
"Gardnertown,New York",41.5328,-74.0595
"St. James,Missouri",38.0013,-91.6154
"Bystrom,California",37.6198,-120.9813
"Leland,Mississippi",33.4051,-90.8909
"Marshall,Illinois",39.3986,-87.69
"Oaklyn,New Jersey",39.9023,-75.0813
"Valdez,Alaska",61.0963,-146.2596
"West Bradenton,Florida",27.5016,-82.6146
"Golden Beach,Maryland",38.49,-76.7019
"Metzger,Oregon",45.4493,-122.7621
"Madeira Beach,Florida",27.7985,-82.7887
"St. Joseph,Illinois",40.114,-88.0354
"Indian Head,Maryland",38.5987,-77.1555
"Citronelle,Alabama",31.0952,-88.2467
"Windber,Pennsylvania",40.2355,-78.8247
"Madill,Oklahoma",34.0872,-96.7744
"Montpelier,Ohio",41.5817,-84.5968
"Heritage Hills,New York",41.3398,-73.7016
"Berne,Indiana",40.6572,-84.9555
"Kittanning,Pennsylvania",40.8279,-79.5233
"Shenandoah Farms,Virginia",38.9752,-78.0482
"Ball,Louisiana",31.4188,-92.4084
"Pleasant Hills,Maryland",39.4861,-76.3908
"Morrison,Illinois",41.8076,-89.9616
"Weston,West Virginia",39.0391,-80.4616
"Livingston,Tennessee",36.3875,-85.3265
"Rosewood Heights,Illinois",38.8885,-90.0723
"Lyncourt,New York",43.082,-76.1265
"Lancaster,Wisconsin",42.8473,-90.7065
"Sullivan City,Texas",26.2752,-98.5644
"Centerville,Minnesota",45.164,-93.054
"Raymond,Wisconsin",42.8003,-88.0118
"Cedarville,Ohio",39.7471,-83.8109
"Pennsburg,Pennsylvania",40.3936,-75.4965
"Meiners Oaks,California",34.4553,-119.2702
"Camden,Delaware",39.099,-75.5571
"Fairbury,Nebraska",40.1448,-97.1764
"Oakhurst,New Jersey",40.2607,-74.0263
"Gentry,Arkansas",36.2571,-94.4908
"Forestdale,Massachusetts",41.6846,-70.5082
"Williamstown,Kentucky",38.6415,-84.5675
"Smithton,Illinois",38.4159,-89.9902
"Whitmore Village,Hawaii",21.5119,-158.0274
"Weston Lakes,Texas",29.6627,-95.9352
"Manhasset Hills,New York",40.7592,-73.6809
"Elim,Pennsylvania",40.2989,-78.943
"Bayport,Minnesota",45.0152,-92.7789
"Cisco,Texas",32.3848,-98.9805
"Baxter Springs,Kansas",37.0195,-94.7351
"Penrose,Colorado",38.4213,-105.0004
"Cresco,Iowa",43.3718,-92.1163
"Heron Bay,Georgia",33.3393,-84.1922
"Delmar,Maryland",38.445,-75.5662
"Colonial Beach,Virginia",38.2567,-76.9777
"Palmer Heights,Pennsylvania",40.6907,-75.2671
"Caseyville,Illinois",38.6302,-90.0339
"Schnecksville,Pennsylvania",40.6699,-75.6115
"Northumberland,Pennsylvania",40.8966,-76.7933
"Mabank,Texas",32.3685,-96.1138
"Highland Acres,Delaware",39.1163,-75.5216
"Baden,Pennsylvania",40.6396,-80.2228
"Barrington Hills,Illinois",42.1399,-88.2034
"Lewisburg,West Virginia",37.8096,-80.4327
"Parkesburg,Pennsylvania",39.9593,-75.9177
"Carrollton,Kentucky",38.6799,-85.1658
"Chinle,Arizona",36.1505,-109.5794
"Surf City,North Carolina",34.4346,-77.5644
"Waikapu,Hawaii",20.8391,-156.5221
"Warminster Heights,Pennsylvania",40.1884,-75.0841
"Pine Level,Alabama",32.5785,-86.4523
"White Bluff,Tennessee",36.1005,-87.2117
"Hawaiian Beaches,Hawaii",19.5447,-154.9288
"Irwin,Pennsylvania",40.325,-79.6996
"Bellaire,Ohio",40.0176,-80.7469
"Kiel,Wisconsin",43.9167,-88.0266
"Florence,Colorado",38.3836,-105.1114
"Dawsonville,Georgia",34.4362,-84.125
"Zelienople,Pennsylvania",40.7886,-80.1428
"Tangerine,Florida",28.759,-81.6341
"Woodbridge,California",38.1692,-121.3113
"Emerald Isle,North Carolina",34.6648,-77.0292
"Hephzibah,Georgia",33.2906,-82.0994
"Clifton,Arizona",33.0249,-109.2883
"Prestonsburg,Kentucky",37.6819,-82.7661
"Mojave,California",35.0139,-118.1896
"Rosemont,Illinois",41.989,-87.8718
"Manning,South Carolina",33.6933,-80.2167
"Woodlawn,Ohio",39.2556,-84.471
"Rosemont,Pennsylvania",40.0306,-75.327
"Frackville,Pennsylvania",40.7833,-76.2329
"Pulaski,Wisconsin",44.6684,-88.2351
"French Camp,California",37.8803,-121.2803
"Thompsonville,Pennsylvania",40.2802,-80.1205
"South Blooming Grove,New York",41.3735,-74.179
"Forsyth,Illinois",39.9259,-88.9641
"Southern Shops,South Carolina",34.9846,-81.9934
"Nichols Hills,Oklahoma",35.5468,-97.5445
"Ravenswood,West Virginia",38.9561,-81.7619
"Deephaven,Minnesota",44.9318,-93.5293
"Norwood Young America,Minnesota",44.7721,-93.9192
"Nash,Texas",33.4423,-94.1345
"Loch Lomond,Virginia",38.7812,-77.4817
"Avenue B and C,Arizona",32.7192,-114.6598
"Clyde,Texas",32.4056,-99.5039
"Rocky Ford,Colorado",38.0499,-103.7225
"Lordship,Connecticut",41.1533,-73.1197
"Shrewsbury,Pennsylvania",39.7714,-76.6799
"Knox,Indiana",41.291,-86.6212
"Richwood,Louisiana",32.4485,-92.0773
"Auburn Lake Trails,California",38.8916,-120.9849
"Emigsville,Pennsylvania",40.0077,-76.7303
"Grayson,Kentucky",38.3317,-82.9371
"Mogadore,Ohio",41.0523,-81.3994
"Turners Falls,Massachusetts",42.5975,-72.5573
"North Hudson,Wisconsin",44.9973,-92.7564
"Pomona,New York",41.1891,-74.0543
"Roebuck,South Carolina",34.8789,-81.9646
"Kirtland AFB,New Mexico",35.0497,-106.5599
"Wonder Lake,Illinois",42.3794,-88.3493
"Ainaloa,Hawaii",19.5215,-154.9944
"Tiptonville,Tennessee",36.3871,-89.4712
"North Cape May,New Jersey",38.9804,-74.9509
"Pine Island,Minnesota",44.1968,-92.6166
"Boardman,Oregon",45.8378,-119.6937
"Kelseyville,California",38.9704,-122.8328
"Putnam Lake,New York",41.4737,-73.5507
"Amberley,Ohio",39.2035,-84.4283
"Boyne City,Michigan",45.2136,-85.0132
"West Liberty,Iowa",41.5727,-91.2623
"Bunker Hill Village,Texas",29.7647,-95.5317
"Booneville,Arkansas",35.1392,-93.9178
"Copperopolis,California",37.9488,-120.6352
"Marshall,Wisconsin",43.1726,-89.0613
"Loyola,California",37.3503,-122.0979
"Waukon,Iowa",43.2686,-91.4785
"Juno Beach,Florida",26.8754,-80.0589
"Laureles,Texas",26.1168,-97.4875
"Leisure Village West,New Jersey",40.0104,-74.2806
"Baldwin,Georgia",34.486,-83.5497
"Portland,Michigan",42.8697,-84.8991
"Basalt,Colorado",39.3663,-107.0413
"Pittsboro,Indiana",39.8705,-86.4654
"Dwight,Illinois",41.0983,-88.4249
"Goodland,Kansas",39.3489,-101.7143
"McGehee,Arkansas",33.6278,-91.3953
"Pixley,California",35.9785,-119.3003
"Anthony,Texas",31.9876,-106.5933
"Williamston,Michigan",42.6834,-84.2836
"Tri-City,Oregon",42.9894,-123.2999
"Fort Gibson,Oklahoma",35.7763,-95.2602
"Highland-on-the-Lake,New York",42.7012,-78.9819
"Aledo,Illinois",41.199,-90.7459
"Freeland,Pennsylvania",41.0212,-75.8963
"Hardin,Montana",45.7422,-107.6082
"Bishop,California",37.3665,-118.3958
"Unicoi,Tennessee",36.2217,-82.3292
"San Diego,Texas",27.7609,-98.2389
"Merchantville,New Jersey",39.9502,-75.0504
"Oneida,Tennessee",36.5171,-84.5108
"Cockrell Hill,Texas",32.7382,-96.8885
"Red Bud,Illinois",38.2096,-89.9989
"Eldorado,Illinois",37.8114,-88.4415
"Hahnville,Louisiana",29.9641,-90.4141
"Horicon,Wisconsin",43.4454,-88.6403
"Florida Gulf Coast University,Florida",26.4613,-81.7686
"Malden,Missouri",36.585,-89.9808
"Denver,Pennsylvania",40.2326,-76.1392
"Rexland Acres,California",35.3051,-118.997
"White House Station,New Jersey",40.6216,-74.7737
"South Greeley,Wyoming",41.0929,-104.8066
"East Sandwich,Massachusetts",41.7365,-70.4341
"Golf Manor,Ohio",39.1878,-84.4469
"Wills Point,Texas",32.7093,-96.0052
"Wyboo,South Carolina",33.5613,-80.2148
"Boonsboro,Maryland",39.5078,-77.6585
"Santa Venetia,California",38.0056,-122.5033
"Brentwood,Maryland",38.9439,-76.9571
"Balmville,New York",41.5281,-74.0234
"Carter Lake,Iowa",41.2884,-95.9171
"Hudson,North Carolina",35.8478,-81.4867
"Montrose,Minnesota",45.0669,-93.9203
"Zumbrota,Minnesota",44.295,-92.6736
"Rochester,Wisconsin",42.7338,-88.2489
"Oasis,California",33.5275,-116.1261
"Stanley,Wisconsin",44.9597,-90.9423
"Harrington,Delaware",38.9243,-75.5707
"Westhampton,New York",40.8325,-72.6616
"West Nyack,New York",41.0907,-73.9714
"Pea Ridge,Florida",30.603,-87.1022
"Clearview,Washington",47.8292,-122.1451
"Benton Heights,Michigan",42.1211,-86.4137
"Plainwell,Michigan",42.4457,-85.6435
"Three Rivers,Oregon",43.8366,-121.4646
"Lindsborg,Kansas",38.5774,-97.6738
"Sloan,New York",42.8921,-78.7918
"Houston,Mississippi",33.8963,-89.0031
"Swansboro,North Carolina",34.6957,-77.1367
"Lawrenceville,New Jersey",40.3018,-74.7378
"Wildwood Lake,Tennessee",35.0893,-84.8512
"Loxley,Alabama",30.6812,-87.7416
"Marlboro Meadows,Maryland",38.8374,-76.7144
"Vicksburg,Michigan",42.1185,-85.5413
"McLendon-Chisholm,Texas",32.8481,-96.391
"Butte,Alaska",61.5539,-149.0035
"Rochester,Illinois",39.7488,-89.5436
"Mount Repose,Ohio",39.1907,-84.2197
"Collinsville,Connecticut",41.8189,-72.922
"Georgetown,Indiana",38.2954,-85.964
"Alexandria,Alabama",33.7675,-85.8792
"Village Green,New York",43.1323,-76.3108
"Tarpey Village,California",36.7941,-119.7012
"Washington,Georgia",33.7355,-82.7426
"Jamestown,California",37.9574,-120.411
"South Glens Falls,New York",43.2951,-73.6351
"Oglesby,Illinois",41.2932,-89.071
"Setauket,New York",40.9484,-73.116
"Yellow Springs,Ohio",39.7987,-83.8904
"Byron,Illinois",42.1223,-89.2665
"Umatilla,Florida",28.9273,-81.665
"Ridgeland,South Carolina",32.4681,-80.9178
"North Richmond,California",37.9641,-122.3711
"Hohenwald,Tennessee",35.5515,-87.5539
"Whitney,South Carolina",34.9835,-81.926
"Brookmont,Maryland",38.9546,-77.1292
"Stilwell,Oklahoma",35.8145,-94.6317
"McCall,Idaho",44.9076,-116.1124
"Fairbury,Illinois",40.746,-88.5158
"St. Anthony,Idaho",43.9648,-111.6841
"Montrose,New York",41.2425,-73.9424
"Oliver Springs,Tennessee",36.0399,-84.3285
"Maiden,North Carolina",35.5845,-81.224
"Romeo,Michigan",42.8049,-83.0041
"Chandler,Indiana",38.0373,-87.3739
"Empire,California",37.6432,-120.9073
"San Joaquin,California",36.6057,-120.1897
"Highland Falls,New York",41.3643,-73.9682
"Walthourville,Georgia",31.7716,-81.6216
"Richfield,Ohio",41.2354,-81.6421
"Independence,Minnesota",45.0219,-93.7076
"Rosita,Texas",28.6244,-100.4287
"Desert Edge,California",33.9223,-116.4401
"Edgecliff Village,Texas",32.6561,-97.3406
"Cotulla,Texas",28.4364,-99.2367
"Angels,California",38.0706,-120.5501
"Barnesville,Ohio",39.9888,-81.1728
"East Dennis,Massachusetts",41.7392,-70.1577
"Gamewell,North Carolina",35.864,-81.5978
"Nome,Alaska",64.5213,-165.4053
"Glen Raven,North Carolina",36.1246,-79.4649
"Tabor City,North Carolina",34.1538,-78.8737
"Farmersville,Texas",33.1608,-96.3603
"Albia,Iowa",41.0268,-92.8038
"Russell,Kentucky",38.5116,-82.6996
"Hesston,Kansas",38.1401,-97.427
"Greenhills,Ohio",39.267,-84.5194
"Shingle Springs,California",38.6665,-120.9371
"Wheatland,California",39.0287,-121.39
"Felton,California",37.0392,-122.0808
"Lake Sarasota,Florida",27.2948,-82.4323
"Northwoods,Missouri",38.7035,-90.2824
"Berwyn,Pennsylvania",40.0396,-75.4439
"Hidden Meadows,California",33.2237,-117.1198
"Imlay City,Michigan",43.0171,-83.0771
"Frazer,Pennsylvania",40.0374,-75.556
"Deer Park,Illinois",42.1655,-88.0864
"Glenwood Landing,New York",40.8295,-73.6378
"Barron,Wisconsin",45.4015,-91.8476
"Lowell,North Carolina",35.2688,-81.1013
"Kitty Hawk,North Carolina",36.0717,-75.7184
"Morton,Mississippi",32.3455,-89.6572
"Troutman,North Carolina",35.6873,-80.883
"Indian Rocks Beach,Florida",27.8961,-82.8444
"Bethlehem,North Carolina",35.8162,-81.2962
"South Eliot,Maine",43.1287,-70.7952
"Columbus,Texas",29.7056,-96.5571
"High Point,Florida",28.5475,-82.5206
"La Center,Washington",45.8601,-122.6756
"Mora,Minnesota",45.8768,-93.2914
"Reamstown,Pennsylvania",40.2113,-76.118
"Wynantskill,New York",42.6879,-73.6449
"Harlem,Georgia",33.4275,-82.3131
"Vandenberg AFB,California",34.7477,-120.519
"North Great River,New York",40.7599,-73.168
"Woodstown,New Jersey",39.6503,-75.3251
"Bloomer,Wisconsin",45.1033,-91.4915
"Brices Creek,North Carolina",35.0505,-77.0844
"Sixteen Mile Stand,Ohio",39.2749,-84.3266
"Taylor Lake Village,Texas",29.5765,-95.0561
"Jamestown,North Carolina",35.9984,-79.9348
"Camuy,Puerto Rico",18.4825,-66.8501
"Middlebury,Indiana",41.6696,-85.7075
"Southgate,Kentucky",39.0631,-84.4715
"Mount Pleasant,Utah",39.5406,-111.456
"Riverview Park,Pennsylvania",40.3912,-75.9509
"Wilkesboro,North Carolina",36.1424,-81.174
"Stepney,Connecticut",41.3256,-73.2674
"Port Vue,Pennsylvania",40.337,-79.872
"Whitesboro,New York",43.124,-75.2967
"Gooding,Idaho",42.9373,-114.7134
"Hudson Bend,Texas",30.414,-97.928
"Emmetsburg,Iowa",43.1145,-94.68
"Carefree,Arizona",33.8234,-111.9161
"Rutherfordton,North Carolina",35.3642,-81.9613
"Camden,Tennessee",36.0663,-88.1047
"Spencerport,New York",43.1882,-77.8067
"Arcadia,Wisconsin",44.2486,-91.4916
"Norton,Virginia",36.9314,-82.6262
"Scissors,Texas",26.1333,-98.0475
"Holt,Alabama",33.2302,-87.4827
"Hanover,Indiana",38.7133,-85.4725
"Harrisburg,Oregon",44.2719,-123.1656
"Landis,North Carolina",35.5477,-80.6113
"South Toms River,New Jersey",39.9418,-74.2087
"Honea Path,South Carolina",34.4476,-82.395
"Groesbeck,Texas",31.5259,-96.5284
"Long Prairie,Minnesota",45.9775,-94.863
"North Brooksville,Florida",28.5731,-82.3744
"Eastover,North Carolina",35.0959,-78.7862
"Austin,Arkansas",35.0058,-91.9895
"Manila,Arkansas",35.8847,-90.1652
"Buckner,Kentucky",38.3903,-85.4535
"Richwood,New Jersey",39.7139,-75.1731
"Comerío,Puerto Rico",18.22,-66.2246
"Thomasville,Alabama",31.911,-87.7419
"Santa Rita Ranch,Texas",30.6642,-97.8328
"Stanford,Kentucky",37.5331,-84.6602
"Lake Holm,Washington",47.2985,-122.1335
"Minoa,New York",43.0742,-76.0083
"Wallace,Florida",30.6746,-87.1996
"Leo-Cedarville,Indiana",41.2199,-85.0193
"Vineyards,Florida",26.2279,-81.728
"Brown Station,Maryland",38.8539,-76.7978
"Hemlock Farms,Pennsylvania",41.3157,-75.0515
"East Basin,Utah",40.7359,-111.4708
"Cedar Springs,Michigan",43.2201,-85.5535
"Mountain Green,Utah",41.1476,-111.7901
"Chipley,Florida",30.7752,-85.5406
"Plain City,Ohio",40.1066,-83.2686
"Fox Island,Washington",47.2477,-122.6256
"Paw Paw Lake,Michigan",42.2113,-86.2759
"West Columbia,Texas",29.1422,-95.6491
"Saint Davids,Pennsylvania",40.0385,-75.3729
"Heyburn,Idaho",42.5599,-113.7624
"York Harbor,Maine",43.1435,-70.649
"Frontenac,Missouri",38.6301,-90.419
"North Wildwood,New Jersey",39.0033,-74.8006
"Omro,Wisconsin",44.0391,-88.7378
"Bunk Foss,Washington",47.9618,-122.0944
"Lake California,California",40.3608,-122.2102
"Franklinton,Louisiana",30.848,-90.1459
"Compo,Connecticut",41.1225,-73.3516
"Paulding,Ohio",41.1424,-84.5824
"Navy,Virginia",38.8882,-77.3907
"Bonanza,Georgia",33.4589,-84.3379
"Lincoln,Idaho",43.5183,-111.9692
"Gatlinburg,Tennessee",35.725,-83.4938
"Delta,Utah",39.3623,-112.5471
"Marlboro,New York",41.6047,-73.9772
"Ballville,Ohio",41.3224,-83.1341
"North Lakeville,Massachusetts",41.862,-70.9411
"Elkins,Arkansas",36.0173,-94.0252
"Breñas,Puerto Rico",18.4734,-66.3346
"Wilder,Vermont",43.6804,-72.3168
"Granger,Washington",46.3454,-120.1925
"Hannahs Mill,Georgia",32.9369,-84.3406
"Forestville,California",38.4825,-122.8899
"Valley Springs,California",38.1694,-120.826
"Dana,North Carolina",35.3239,-82.3722
"Mountain View,Hawaii",19.5366,-155.159
"Eastland,Texas",32.4024,-98.8176
"Punta Santiago,Puerto Rico",18.1619,-65.7584
"Central Gardens,Texas",29.9893,-94.0216
"North Baltimore,Ohio",41.1803,-83.6695
"Calcium,New York",44.0401,-75.8468
"Two Harbors,Minnesota",47.0302,-91.6752
"Combined Locks,Wisconsin",44.2642,-88.3064
"Kensington Park,Florida",27.3578,-82.4942
"Landmark,Arkansas",34.6076,-92.3186
"Mono Vista,California",38.0123,-120.2697
"Mill Bay,Alaska",57.8185,-152.3657
"Andrews,South Carolina",33.4494,-79.566
"Gibson City,Illinois",40.4665,-88.3788
"Etowah,Tennessee",35.3381,-84.5282
"Palmyra,Missouri",39.7978,-91.5265
"Old Stine,California",35.3478,-119.047
"Manchester,Georgia",32.8565,-84.6329
"Lake View,Alabama",33.2802,-87.1259
"Locust Valley,New York",40.8783,-73.5884
"Piggott,Arkansas",36.3858,-90.2016
"Centre,Alabama",34.1537,-85.6689
"Flagler Estates,Florida",29.6441,-81.4571
"Grand Bay,Alabama",30.4717,-88.345
"Melrose,Minnesota",45.6757,-94.8128
"Kane,Pennsylvania",41.6631,-78.8094
"Johnson,Arkansas",36.1328,-94.1757
"Sweeny,Texas",29.0463,-95.6988
"Hazlehurst,Mississippi",31.8646,-90.3929
"Esparto,California",38.6934,-122.0241
"Skippers Corner,North Carolina",34.3292,-77.9141
"Lyons,Kansas",38.3462,-98.2045
"Austin,Indiana",38.7417,-85.8117
"Hauula,Hawaii",21.6111,-157.9118
"Jasper,Tennessee",35.0663,-85.6227
"Holden Lakes,Florida",28.5013,-81.3878
"Point Baker,Florida",30.6855,-87.0522
"Osage,Iowa",43.2827,-92.8113
"Watergate,Florida",26.3359,-80.2125
"Eagle Grove,Iowa",42.6662,-93.9024
"Buies Creek,North Carolina",35.4082,-78.7414
"Meadow Vista,California",39.0029,-121.0303
"North Shore,Virginia",37.0783,-79.6525
"Beaver,Utah",38.2759,-112.6383
"Park Hill,Oklahoma",35.8417,-94.9734
"Hawaiian Ocean View,Hawaii",19.0959,-155.775
"Ballinger,Texas",31.7394,-99.9559
"Boiling Springs,Pennsylvania",40.1592,-77.1391
"East Camden,South Carolina",34.2687,-80.5681
"O'Neill,Nebraska",42.461,-98.6465
"Hidden Springs,Idaho",43.7201,-116.2508
"Weaverville,California",40.7407,-122.929
"Tuckerton,New Jersey",39.5973,-74.3306
"Cornville,Arizona",34.7389,-111.9086
"Brownstown,Pennsylvania",40.1267,-76.2184
"Shady Spring,West Virginia",37.7032,-81.0914
"Ponderosa Park,Colorado",39.3987,-104.6355
"Stonybrook,Pennsylvania",39.9811,-76.6306
"Wheatland,Wyoming",42.0517,-104.9595
"Delshire,Ohio",39.0884,-84.5949
"Marianna,Arkansas",34.7736,-90.7674
"West DeLand,Florida",29.0162,-81.3343
"Crockett,California",38.0519,-122.2201
"Bullard,Texas",32.1451,-95.3196
"Greensboro,Georgia",33.5687,-83.1872
"Hebron,Indiana",41.3247,-87.2018
"Lloyd Harbor,New York",40.9138,-73.4616
"Three Lakes,Washington",47.942,-121.9924
